MD,WOB,RPM,TOR,MSE,ROP,WOB min,TOR max,TOR min,Rotary RPM,Diff,Surface MSE,Fm,top,bottom,ftype,Section,Start depth
6153.5,9.9,184.07,0,1,17.92,9.8,31.541,31.334,184.07,1,33169.89942,,,,,,
6154,10.3,186.6,0,1,19.42,9.9,32.11,31.334,186.6,1,31031.33923,,,,,,
6154.5,10.6,184.72,0,1,18.11,10.6,32.266,32.059,184.72,1,33701.36202,,,,,,
6155,10.7,184.07,0,1,17.76,10.6,32.369,31.644,184.07,1,33801.48639,,,,,,
6155.5,10.8,183.99,0,1,15.98,10,31.23,28.537,183.99,1,33863.58193,,,,,,
6156,11.3,183.06,0,1,18.12,10.6,33.146,29.78,183.06,1,31011.30358,,,,,,
6156.5,11.8,185.76,0,1,18.08,11.5,33.716,33.612,185.76,1,35593.43732,,,,,,
6157,12,183.56,0,1,15.32,11.7,34.7,33.043,183.56,1,40801.58082,,,,,,
6157.5,10.9,184.38,0,1,13.4,10.1,33.146,32.11,184.38,1,45526.46084,,,,,,
6158,10,183.82,0,1,15.19,9.7,32.421,32.007,183.82,1,39912.36697,,,,,,
6158.5,9.3,184.04,0,1,15.19,9.3,32.007,31.489,184.04,1,39311.94867,,,,,,
6159,9.9,186.57,0,1,15.2,9.4,31.23,30.971,186.57,1,39172.70064,,,,,,
6159.5,10,183.71,0,1,15.23,8.7,30.66,30.505,183.71,1,37918.11939,,,,,,
6160,9.4,186.63,0,1,16.97,8.9,31.748,30.557,186.63,1,34630.77166,,,,,,
6160.5,9.6,184.18,0,1,17,9.4,31.8,31.489,184.18,1,35156.54223,,,,,,
6161,9.9,186.94,0,1,17.01,9.7,32.266,31.8,186.94,1,36014.79148,,,,,,
6161.5,9.8,186.43,0,1,17.01,9.7,32.266,31.644,186.43,1,35740.27768,,,,,,
6162,10.7,185.93,0,1,17.03,10.2,32.836,32.11,185.93,1,36128.98451,,,,,,
6162.5,10.9,187.25,0,1,16.98,10.9,34.907,33.25,187.25,1,37787.43794,,,,,,
6163,11.3,187.16,0,1,17.01,11,33.975,33.094,187.16,1,37527.04626,,,,,,
6163.5,10.9,186.8,0,1,18.35,10.7,33.509,33.405,186.8,1,35046.94746,,,,,,
6164,10.7,188.48,0,1,18.35,10.6,34.493,33.509,188.48,1,35471.34798,,,,,,
6164.5,10.5,186.43,0,1,18.31,7.3,34.441,27.035,186.43,1,28373.99585,,,,,,
6165,8.7,165.47,0,1,17,8.1,29.262,27.915,165.47,1,28003.06125,,,,,,
6165.5,8.9,165.22,0,1,16.99,8.9,29.469,29.469,165.22,1,29533.93434,,,,,,
6166,10.2,163.73,0,1,17,9.3,29.832,29.366,163.73,1,29151.93076,,,,,,
6166.5,8.6,162.24,0,1,16.69,7.8,25.326,24.29,162.24,1,24337.52151,,,,,,
6167,10.2,163.31,0,1,17.07,9.2,26.776,25.792,163.31,1,25437.06337,,,,,,
6167.5,10.7,163.53,0,1,18.2,10.3,28.537,27.605,163.53,1,25570.35944,,,,,,
6168,11.3,163.17,0,1,18.21,10.9,28.796,28.381,163.17,1,26217.76783,,,,,,
6168.5,12.2,164.18,0,1,18.21,11.4,29.21,29.107,164.18,1,27056.31137,,,,,,
6169,13.1,166.26,0,1,18.19,11.9,29.935,29.366,166.26,1,27674.95015,,,,,,
6169.5,12.1,165.39,0,1,18.22,12.1,31.075,30.401,165.39,1,28449.83569,,,,,,
6170,13,167.44,0,1,18.21,12.6,31.541,30.608,167.44,1,29016.27753,,,,,,
6170.5,13.1,164.32,0,1,15.99,7.8,31.178,26.672,164.32,1,28260.06165,,,,,,
6171,8.5,165.1,0,1,15.25,8,27.501,26.621,165.1,1,29700.96838,,,,,,
6171.5,8.5,163.03,0,1,15.26,8.5,27.501,27.397,163.03,1,30163.37346,,,,,,
6172,9,162.88,0,1,15.26,8.7,27.605,27.087,162.88,1,29796.25078,,,,,,
6172.5,9.1,162.91,0,1,15.25,9,27.605,27.605,162.91,1,30391.3563,,,,,,
6173,9.7,164.09,0,1,15.25,9.2,28.33,27.656,164.09,1,30669.42866,,,,,,
6173.5,9.7,162.69,0,1,15.27,9.7,28.692,28.589,162.69,1,31391.81024,,,,,,
6174,10.2,163.93,0,1,15.23,10,29.21,29.003,163.93,1,32174.09785,,,,,,
6174.5,10.1,164.8,0,1,15.01,10.1,30.091,29.055,164.8,1,32876.90169,,,,,,
6175,10.7,165.67,0,1,14.89,10.3,30.505,29.832,165.67,1,34208.30324,,,,,,
6175.5,11.7,165.33,0,1,15.16,11.2,32.059,30.505,165.33,1,34289.13907,,,,,,
6176,11.9,165.84,0,1,13.98,11.7,32.369,31.023,165.84,1,37928.6176,,,,,,
6176.5,12.6,165.89,0,1,14.64,12.5,31.489,31.23,165.89,1,36474.48164,,,,,,
6177,13.2,168.81,0,1,15.17,12.4,33.302,30.246,168.81,1,34694.39579,,,,,,
6177.5,13.2,172.86,0,1,14.98,13.2,34.337,32.887,172.86,1,39114.31076,,,,,,
6178,13.8,166.96,0,1,19.44,11.5,32.836,32.318,166.96,1,28619.22877,,,,,,
6178.5,11.8,176.79,0,1,45.15,11.5,36.875,34.493,176.79,1,13939.67859,,,,,,
6179,9.1,168,0,1,15.22,7.7,32.525,29.158,168,1,33167.10891,,,,,,
6179.5,9.7,175.98,0,1,15.01,9.4,35.27,33.094,175.98,1,39980.68001,,,,,,
6180,9.4,167.8,0,1,12.36,8.7,32.68,31.541,167.8,1,44119.72804,,,,,,
6180.5,9.4,166.73,0,1,11.72,9.3,32.68,32.525,166.73,1,47672.60062,,,,,,
6181,9.3,171.88,0,1,12.07,9.3,33.509,32.887,171.88,1,48250.58376,,,,,,
6181.5,9.4,167.8,0,1,12.26,9.1,32.473,32.162,167.8,1,45354.63372,,,,,,
6182,9.5,167.55,0,1,12.26,9.2,32.784,32.525,167.55,1,45798.22035,,,,,,
6182.5,9.4,165.5,0,1,12.37,9.3,32.162,32.059,165.5,1,44193.83976,,,,,,
6183,9.7,170.95,0,1,12.4,9.5,33.302,32.369,170.95,1,45978.85504,,,,,,
6183.5,9.7,167.49,0,1,12.4,9.6,33.457,33.094,167.49,1,46057.19576,,,,,,
6184,9.8,167.55,0,1,12.4,9.5,34.027,33.353,167.55,1,46434.33157,,,,,,
6184.5,10.2,170.87,0,1,12.36,10,34.7,34.648,170.87,1,49351.68434,,,,,,
6185,10,168.56,0,1,12.36,9.9,34.493,33.405,168.56,1,46938.73654,,,,,,
6185.5,10,168.28,0,1,12.25,9.8,33.975,33.975,168.28,1,48087.67973,,,,,,
6186,10,167.18,0,1,12.07,9.7,34.027,33.198,167.18,1,47377.32577,,,,,,
6186.5,9.6,174.71,0,1,12.07,9.3,33.975,32.214,174.71,1,48042.28197,,,,,,
6187,9.2,169.29,0,1,12.07,8.8,32.68,31.903,169.29,1,46102.42037,,,,,,
6187.5,9.5,165.13,0,1,12.95,8.8,31.593,31.385,165.13,1,41236.55641,,,,,,
6188,10.4,164.91,0,1,12.96,10.1,32.369,32.11,164.91,1,42102.28928,,,,,,
6188.5,9,165.53,0,1,12.97,8.8,32.266,31.593,165.53,1,41544.70249,,,,,,
6189,9.3,169.15,0,1,12.96,9.2,33.509,32.525,169.15,1,43738.88286,,,,,,
6189.5,9.3,170.02,0,1,12.96,9,33.146,32.628,170.02,1,44102.86491,,,,,,
6190,9.5,169.24,0,1,12.97,9.1,34.182,33.043,169.24,1,44424.98702,,,,,,
6190.5,9.7,171.2,0,1,12.96,9.3,33.716,33.043,171.2,1,44974.37777,,,,,,
6191,9.9,177.36,0,1,12.95,9.7,35.114,33.975,177.36,1,47942.60456,,,,,,
6191.5,9.7,168.28,0,1,12.95,9.4,34.234,34.13,168.28,1,45696.40036,,,,,,
6192,9.8,174.49,0,1,12.94,9.7,34.855,33.871,174.49,1,47058.98675,,,,,,
6192.5,9.5,170.28,0,1,12.94,9.5,34.337,34.078,170.28,1,46203.90464,,,,,,
6193,9.5,171.31,0,1,12.9,9.1,35.218,34.648,171.31,1,47406.76475,,,,,,
6193.5,9.1,174.1,0,1,12.93,9.1,35.58,33.612,174.1,1,46629.16608,,,,,,
6194,9.1,169.66,0,1,12.94,8.9,34.648,34.13,169.66,1,46104.9022,,,,,,
6194.5,9.1,167.89,0,1,12.91,8.8,35.011,34.596,167.89,1,46354.17652,,,,,,
6195,10,172.63,0,1,12.87,4.4,35.477,24.135,172.63,1,33363.36217,,,,,,
6195.5,5.4,166.82,0,1,12.66,4.8,24.86,24.601,166.82,1,33395.75573,,,,,,
6196,5.3,165.98,0,1,12.66,4.8,25.378,25.067,165.98,1,33856.53591,,,,,,
6196.5,5.8,162.49,0,1,12.73,5.7,25.17,25.067,162.49,1,32964.10486,,,,,,
6197,6.5,163.11,0,1,15.2,6,26.621,25.844,163.11,1,28575.73353,,,,,,
6197.5,7.8,163.84,0,1,15.2,7.4,26.88,26.724,163.84,1,29683.80482,,,,,,
6198,8.5,163.17,0,1,15.19,7.2,27.812,27.035,163.17,1,29927.84198,,,,,,
6198.5,7.6,164.6,0,1,15.19,7.4,28.071,27.863,164.6,1,31111.44366,,,,,,
6199,7.9,163.7,0,1,15.22,7.8,28.744,28.071,163.7,1,31111.67307,,,,,,
6199.5,8.2,163.98,0,1,15.25,8.2,28.951,28.796,163.98,1,31907.16619,,,,,,
6200,8.1,163.81,0,1,15.26,7.7,28.381,28.278,163.81,1,31280.36926,,,,,,
6200.5,7.8,163.03,0,1,15.26,7.6,28.071,27.967,163.03,1,30788.5796,,,,,,
6201,8.5,164.26,0,1,15.25,8.1,29.107,28.433,164.26,1,31559.78605,,,,,,
6201.5,10,163.34,0,1,15.24,9.2,30.66,29.469,163.34,1,32551.16029,,,,,,
6202,10.2,164.85,0,1,15.25,9.6,32.11,31.385,164.85,1,34963.64578,,,,,,
6202.5,9.4,166.65,0,1,15.27,9.2,31.696,31.23,166.65,1,35122.52108,,,,,,
6203,9.2,165.72,0,1,15.26,8.8,31.541,30.66,165.72,1,34311.56571,,,,,,
6203.5,8.9,167.75,0,1,15.8,8.4,30.919,30.712,167.75,1,33601.42833,,,,,,
6204,9.7,166.76,0,1,18.11,9.5,31.903,31.696,166.76,1,30080.7838,,,,,,
6204.5,9.8,164.82,0,1,18.11,7.5,32.059,27.294,164.82,1,25605.90144,,,,,,
6205,9.8,169.35,0,1,15.24,8.5,31.334,29.003,169.35,1,33214.10064,,,,,,
6205.5,10.5,174.04,0,1,15.17,10.1,33.457,31.334,174.04,1,37046.32543,,,,,,
6206,10.9,166.45,0,1,15.2,10.2,32.007,30.816,166.45,1,34779.00755,,,,,,
6206.5,11.8,172.33,0,1,15.15,11.4,34.182,33.56,172.33,1,39341.89083,,,,,,
6207,12,169.57,0,1,14.11,11.7,33.405,32.369,169.57,1,40089.95814,,,,,,
6207.5,11.8,165.3,0,1,15.22,11.1,32.628,31.282,165.3,1,35017.15552,,,,,,
6208,12.3,167.72,0,1,15.24,11.9,34.441,33.146,167.72,1,37596.5272,,,,,,
6208.5,12.1,166.28,0,1,13.3,12.1,34.493,32.939,166.28,1,42439.13776,,,,,,
6209,12.2,168.67,0,1,12.43,12.1,34.855,33.871,168.67,1,47362.04635,,,,,,
6209.5,12,165.64,0,1,12.81,12,33.664,33.612,165.64,1,44787.6431,,,,,,
6210,12.2,165.98,0,1,12.86,12.1,34.596,33.457,165.98,1,44499.67106,,,,,,
6210.5,12.2,168.14,0,1,12.83,12,35.684,34.596,168.14,1,46720.7832,,,,,,
6211,12.3,166.59,0,1,12.81,11.6,35.425,32.939,166.59,1,44143.87275,,,,,,
6211.5,8,163.39,0,1,12.85,7.6,28.589,26.931,163.39,1,35283.74118,,,,,,
6212,8.8,166.43,0,1,12.88,8.8,30.246,29.676,166.43,1,39510.83863,,,,,,
6212.5,9.2,167.01,0,1,15.72,9.1,31.282,30.764,167.01,1,33681.12388,,,,,,
6213,11.4,168.48,0,1,15.72,9.9,32.577,30.453,168.48,1,33640.02147,,,,,,
6213.5,11.7,171.15,0,1,15.63,11.7,35.632,34.545,171.15,1,38984.17625,,,,,,
6214,11.5,174.15,0,1,12.9,11.4,35.425,33.353,174.15,1,46397.3383,,,,,,
6214.5,11.5,173.39,0,1,12.93,11.5,35.321,33.302,173.39,1,46017.45699,,,,,,
6215,11.4,169.77,0,1,12.96,11,33.871,32.939,169.77,1,44463.19693,,,,,,
6215.5,11.5,177.27,0,1,12.96,11.1,35.425,35.062,177.27,1,49416.69476,,,,,,
6216,10.9,175.56,0,1,12.95,10.8,35.062,33.457,175.56,1,46735.85157,,,,,,
6216.5,4.3,163.93,0,1,12.96,4.2,23.151,22.788,163.93,1,29693.68522,,,,,,
6217,4.2,163.64,0,1,12.97,2.7,22.581,22.27,163.64,1,28945.06319,,,,,,
6217.5,3,162.1,0,1,15.64,2.8,23.358,22.374,162.1,1,23887.57041,,,,,,
6218,3.8,164.57,0,1,21.86,2.9,23.669,23.151,164.57,1,17957.77237,,,,,,
6218.5,7.1,163.39,0,1,24.74,6.9,23.099,22.115,163.39,1,15059.04784,,,,,,
6219,8.7,165.05,0,1,29.32,7.2,24.704,23.513,165.05,1,13653.29546,,,,,,
6219.5,9.5,166.62,0,1,29.4,9.2,26.362,25.429,166.62,1,14865.82817,,,,,,
6220,11,168.45,0,1,30.35,9.7,28.951,26.672,168.45,1,15273.63832,,,,,,
6220.5,11.7,170.7,0,1,30.32,8.4,29.366,23.72,170.7,1,13782.99568,,,,,,
6221,10,168.08,0,1,22.71,8.9,26.776,25.429,168.08,1,19407.24971,,,,,,
6221.5,11.8,175.92,0,1,22.67,11,31.075,27.76,175.92,1,22214.54908,,,,,,
6222,10.2,169.01,0,1,18.45,8.5,28.485,24.86,169.01,1,23477.8769,,,,,,
6222.5,11.5,171.51,0,1,18.27,11.2,30.246,29.055,171.51,1,28117.95893,,,,,,
6223,11.4,178.31,0,1,15.88,11,32.369,29.573,178.31,1,34225.05934,,,,,,
6223.5,12,169.24,0,1,14.12,11.7,30.608,29.676,169.24,1,36659.84338,,,,,,
6224,3.9,163.17,0,1,15.21,3.4,25.17,23.72,163.17,1,26214.09376,,,,,,
6224.5,4.2,161.42,0,1,18.2,3.9,24.135,23.927,161.42,1,21864.20486,,,,,,
6225,5.7,163.05,0,1,18.23,4.6,25.999,24.704,163.05,1,22768.20048,,,,,,
6225.5,6.7,165.02,0,1,18.21,6.3,27.863,26.569,165.02,1,24811.44505,,,,,,
6226,8.3,165.86,0,1,18.24,6.8,28.796,28.381,165.86,1,26597.67388,,,,,,
6226.5,9,163.14,0,1,18.18,8.4,28.433,28.381,163.14,1,26249.99779,,,,,,
6227,8.1,163.05,0,1,18.22,7.6,29.158,28.589,163.05,1,26367.2523,,,,,,
6227.5,8.4,163.5,0,1,18.24,8.1,29.624,29.158,163.5,1,26937.0192,,,,,,
6228,8.7,164.4,0,1,18.23,8.3,30.453,30.039,164.4,1,27918.96008,,,,,,
6228.5,8.9,163.9,0,1,17.89,8.9,30.039,29.676,163.9,1,28020.73935,,,,,,
6229,9.1,165.58,0,1,17.75,8.7,30.608,30.246,165.58,1,29078.87728,,,,,,
6229.5,9.8,168.95,0,1,18.08,9.7,32.421,30.608,168.95,1,29479.32852,,,,,,
6230,10,164.46,0,1,16.87,9.8,31.282,30.764,164.46,1,30910.10547,,,,,,
6230.5,9.9,164.68,0,1,16.39,9.8,30.66,30.557,164.68,1,31642.63924,,,,,,
6231,10,166.65,0,1,17.4,9.6,31.8,30.039,166.65,1,29653.09234,,,,,,
6231.5,9.7,163.22,0,1,15.15,9.6,29.832,29.521,163.22,1,32777.22428,,,,,,
6232,9.7,163.34,0,1,15.47,9.3,30.039,29.624,163.34,1,32235.32818,,,,,,
6232.5,10.3,164.66,0,1,17.97,10.3,30.971,30.66,164.66,1,28957.57095,,,,,,
6233,11.2,164.49,0,1,17.23,10.3,31.593,30.764,164.49,1,30273.56624,,,,,,
6233.5,11.9,163.39,0,1,14.89,11.3,31.593,31.023,163.39,1,35086.92096,,,,,,
6234,12.2,165.02,0,1,15.08,12.2,32.369,32.11,165.02,1,36216.2574,,,,,,
6234.5,12.2,163.98,0,1,11.9,12.2,31.8,31.075,163.98,1,44127.84917,,,,,,
6235,13.8,166.79,0,1,15.24,12.8,35.477,32.11,166.79,1,36224.69273,,,,,,
6235.5,14,165.95,0,1,13.5,8.1,33.509,26.103,165.95,1,33079.77106,,,,,,
6236,9.1,164.66,0,1,12.41,8.2,28.589,26.983,164.66,1,36891.77665,,,,,,
6236.5,9.2,166.12,0,1,12.41,8.7,29.366,29.158,166.12,1,40217.03351,,,,,,
6237,9.6,167.49,0,1,12.41,9.2,30.712,29.624,167.49,1,41197.22157,,,,,,
6237.5,10.2,166.43,0,1,13.82,10.1,31.23,31.178,166.43,1,38691.41127,,,,,,
6238,10.6,169.01,0,1,13.82,10.4,33.768,32.369,169.01,1,40791.71861,,,,,,
6238.5,11,172.61,0,1,13.82,10.8,33.302,33.302,172.61,1,42861.05403,,,,,,
6239,11.5,194.66,0,1,13.8,11.2,36.772,35.011,194.66,1,50886.32532,,,,,,
6239.5,7.5,166.71,0,1,15.25,6.7,27.605,26.517,166.71,1,29870.62737,,,,,,
6240,8.2,166.99,0,1,15.25,7.9,29.78,28.64,166.99,1,32316.54144,,,,,,
6240.5,5.2,167.13,0,1,15.24,4.9,28.796,27.501,167.13,1,31070.5276,,,,,,
6241,5.5,169.26,0,1,15.26,5.3,30.867,29.728,169.26,1,33969.5541,,,,,,
6241.5,5.8,167.63,0,1,15.26,5.6,31.593,31.126,167.63,1,35224.76244,,,,,,
6242,9,178.73,0,1,25.87,6,34.13,28.485,178.73,1,20289.41612,,,,,,
6242.5,8.8,167.13,0,1,29.6,8,29.107,28.433,167.13,1,16555.41821,,,,,,
6243,7.6,166.85,0,1,12.36,7,28.019,26.517,166.85,1,36881.4404,,,,,,
6243.5,6.7,167.55,0,1,12.07,6.7,26.828,26.465,167.55,1,37848.70273,,,,,,
6244,7.3,166.76,0,1,15.19,6.7,28.796,27.449,166.76,1,31050.61325,,,,,,
6244.5,7.1,166.79,0,1,15.08,7,29.935,29.003,166.79,1,33051.98271,,,,,,
6245,8,167.58,0,1,15.18,7.1,29.987,29.469,167.58,1,33521.96647,,,,,,
6245.5,8,171.23,0,1,14.96,7.7,30.142,29.78,171.23,1,35121.57457,,,,,,
6246,7.8,175.89,0,1,14.88,7.3,30.298,30.091,175.89,1,36648.6903,,,,,,
6246.5,7.5,177.72,0,1,13.34,6.5,30.453,28.951,177.72,1,39737.4159,,,,,,
6247,6.3,166.34,0,1,12.07,6,29.107,28.019,166.34,1,39779.7722,,,,,,
6247.5,5.9,166.37,0,1,12.06,5.7,29.107,28.589,166.37,1,40628.57574,,,,,,
6248,6.1,166.57,0,1,12.07,5.9,28.071,28.019,166.57,1,39834.21702,,,,,,
6248.5,5.8,164.85,0,1,12.08,5.7,28.589,28.485,164.85,1,40044.48609,,,,,,
6249,6.7,166.31,0,1,12.05,6,29.417,29.003,166.31,1,41238.15658,,,,,,
6249.5,6.6,165.39,0,1,11.93,6.5,29.21,29.107,165.39,1,41570.66208,,,,,,
6250,6.5,165.81,0,1,11.92,6,29.935,29.21,165.81,1,41858.4037,,,,,,
6250.5,5.9,162.88,0,1,12.05,5.9,29.003,28.64,162.88,1,39880.61269,,,,,,
6251,6.4,163.22,0,1,11.89,6.2,29.262,29.158,163.22,1,41234.98129,,,,,,
6251.5,6.3,163.28,0,1,11.91,6.3,29.158,28.951,163.28,1,40888.39238,,,,,,
6252,7.1,162.91,0,1,11.72,6.3,29.521,29.107,162.91,1,41682.30585,,,,,,
6252.5,7.4,163.14,0,1,10.92,6.8,28.848,24.238,163.14,1,37307.9481,,,,,,
6253,8.6,161.54,0,1,13.67,7.6,25.74,25.17,161.54,1,30651.88981,,,,,,
6253.5,9.2,162.13,0,1,13.64,8.9,26.103,25.947,162.13,1,31784.03153,,,,,,
6254,9.3,163.59,0,1,13.49,9.3,26.362,26.31,163.59,1,32879.92198,,,,,,
6254.5,10.1,162.52,0,1,13.25,9.3,27.242,26.621,162.52,1,33651.20024,,,,,,
6255,11.2,163.22,0,1,13.45,10.7,27.242,26.828,163.22,1,33555.5074,,,,,,
6255.5,11.1,163.22,0,1,13.65,10.7,28.433,27.605,163.22,1,34020.77161,,,,,,
6256,12.1,162.94,0,1,13.25,11.1,27.553,26.931,162.94,1,34136.01555,,,,,,
6256.5,12.1,164.18,0,1,13.22,12.1,28.744,27.915,164.18,1,35731.93273,,,,,,
6257,12.6,162.46,0,1,13.81,12.1,28.019,27.397,162.46,1,33222.5657,,,,,,
6257.5,13,163.08,0,1,15.18,12.9,29.158,28.071,163.08,1,31089.19643,,,,,,
6258,13.5,163.98,0,1,15.09,13.2,29.521,28.951,163.98,1,32432.89167,,,,,,
6258.5,13.4,163.42,0,1,14.46,13.3,29.262,29.107,163.42,1,33910.19332,,,,,,
6259,13.8,164.26,0,1,14.93,13.6,29.573,29.417,164.26,1,33364.74297,,,,,,
6259.5,13.9,164.43,0,1,15.05,13.9,29.158,28.848,164.43,1,32493.32554,,,,,,
6260,14.2,162.35,0,1,15.18,14.1,29.107,28.899,162.35,1,31865.30039,,,,,,
6260.5,14.1,162.63,0,1,15.18,13.9,29.21,28.848,162.63,1,31863.65944,,,,,,
6261,13.8,162.97,0,1,15,13.6,29.469,28.951,162.97,1,32427.33764,,,,,,
6261.5,13.7,162.91,0,1,15.26,13.6,28.848,28.744,162.91,1,31635.91863,,,,,,
6262,13.9,163.87,0,1,15.27,13.6,28.848,28.589,163.87,1,31630.55897,,,,,,
6262.5,14,164.15,0,1,15.25,13.8,29.158,29.003,164.15,1,32185.2028,,,,,,
6263,14,165.36,0,1,15.25,13.8,29.417,29.21,165.36,1,32653.309,,,,,,
6263.5,13.8,163.9,0,1,16.66,13.8,29.314,29.262,163.9,1,29681.45154,,,,,,
6264,14.2,164.88,0,1,16.68,13.9,28.899,28.537,164.88,1,29086.03529,,,,,,
6264.5,14.7,163.76,0,1,16.66,14.7,28.692,28.071,163.76,1,28453.00366,,,,,,
6265,14.7,164.57,0,1,16.68,13.3,28.848,28.226,164.57,1,28716.78618,,,,,,
6265.5,13.5,163.31,0,1,16.67,13.4,28.019,27.656,163.31,1,27936.05303,,,,,,
6266,13.3,163.78,0,1,16.68,3.5,28.64,22.892,163.78,1,23182.08313,,,,,,
6266.5,3.1,162.38,0,1,12.4,2.4,22.166,21.908,162.38,1,29550.95995,,,,,,
6267,2,162.32,0,1,17.98,1.7,21.856,21.442,162.32,1,19938.85882,,,,,,
6267.5,2.2,162.6,0,1,18.11,2.1,22.788,22.218,162.6,1,20547.90646,,,,,,
6268,2.2,163.56,0,1,18.13,1.9,23.254,22.477,163.56,1,20887.00387,,,,,,
6268.5,2.4,163.53,0,1,18.14,2.2,23.772,22.84,163.53,1,21209.17957,,,,,,
6269,2.6,165.44,0,1,18.12,2.5,23.824,23.461,165.44,1,22064.89699,,,,,,
6269.5,2.1,164.96,0,1,15.26,1.7,23.047,22.788,164.96,1,25372.45993,,,,,,
6270,1.5,162.91,0,1,15.26,1.2,22.736,22.322,162.91,1,24543.32352,,,,,,
6270.5,1.5,162.52,0,1,15.24,1.2,22.115,22.115,162.52,1,24289.3891,,,,,,
6271,0.9,165.33,0,1,16.68,0.4,23.669,22.477,165.33,1,22944.33912,,,,,,
6271.5,0.5,165.67,0,1,16.98,0.5,23.151,22.633,165.67,1,22741.01483,,,,,,
6272,0.4,165.47,0,1,16.99,0.3,22.788,22.581,165.47,1,22647.77589,,,,,,
6272.5,0.9,170.81,0,1,17,0.7,24.652,22.529,170.81,1,23312.40899,,,,,,
6273,0.8,165.25,0,1,17.02,0.4,23.306,22.943,165.25,1,22940.80434,,,,,,
6273.5,0.9,165.41,0,1,19.71,0.7,23.513,22.995,165.41,1,19874.5447,,,,,,
6274,2.3,165.1,0,1,21.47,1.4,25.067,24.29,165.1,1,19240.55452,,,,,,
6274.5,2.5,166.48,0,1,21.86,1.6,25.533,24.86,166.48,1,19502.85256,,,,,,
6275,2.1,168.34,0,1,22.76,1.8,26.051,25.429,168.34,1,19373.42564,,,,,,
6275.5,2.3,165.53,0,1,22.79,2.2,26.776,26.31,165.53,1,19684.53414,,,,,,
6276,1.8,165.86,0,1,20.64,1.3,26.621,25.895,165.86,1,21432.93015,,,,,,
6276.5,1.7,167.52,0,1,20.55,1.3,27.346,26.569,167.52,1,22307.69325,,,,,,
6277,1.7,167.49,0,1,20.58,1,26.724,26.258,167.49,1,22010.55382,,,,,,
6277.5,1.5,166.37,0,1,20.57,0.8,26.828,26.517,166.37,1,22089.20432,,,,,,
6278,1.4,169.15,0,1,20.54,1.4,26.88,25.947,169.15,1,22007.39711,,,,,,
6278.5,1.2,165.86,0,1,20.56,1.1,26.154,26.103,165.86,1,21687.49047,,,,,,
6279,1.1,167.04,0,1,20.57,0.8,27.242,26.103,167.04,1,21830.87725,,,,,,
6279.5,1,167.27,0,1,20.55,0.8,27.346,26.983,167.27,1,22619.54428,,,,,,
6280,1,164.85,0,1,20.59,0.9,26.88,26.258,164.85,1,21651.29792,,,,,,
6280.5,1.5,166.23,0,1,20.55,0.9,27.656,27.605,166.23,1,22998.37576,,,,,,
6281,3.2,162.1,0,1,12.05,3.2,20.457,18.8,162.1,1,26051.49745,,,,,,
6281.5,5.7,160.86,0,1,21.09,4.7,21.493,20.095,160.86,1,15798.48274,,,,,,
6282,7.3,162.27,0,1,21.28,6.5,23.72,22.218,162.27,1,17466.02295,,,,,,
6282.5,7.9,162.46,0,1,21.25,7.5,24.29,23.927,162.46,1,18858.16089,,,,,,
6283,8.2,162.94,0,1,21.27,7.8,24.912,24.445,162.94,1,19305.48114,,,,,,
6283.5,9.5,163.08,0,1,21.12,8.7,25.429,24.445,163.08,1,19462.60655,,,,,,
6284,10.4,162.91,0,1,21.25,9.5,26.362,26.206,162.91,1,20716.1916,,,,,,
6284.5,10.4,163,0,1,21.23,9.8,27.139,27.087,163,1,21443.66687,,,,,,
6285,10.6,163.59,0,1,21.28,10.5,26.931,26.724,163.59,1,21183.8578,,,,,,
6285.5,10.5,162.94,0,1,18.19,10.5,27.087,26.931,162.94,1,24869.94844,,,,,,
6286,10.5,162.94,0,1,17.6,10,26.569,25.481,162.94,1,24320.36094,,,,,,
6286.5,10.6,164.37,0,1,16.2,10.3,26.154,25.792,164.37,1,26976.51685,,,,,,
6287,10.9,162.69,0,1,16.22,10.9,26.413,25.947,162.69,1,26829.09424,,,,,,
6287.5,11.5,162.72,0,1,16.2,11,27.19,26.413,162.72,1,27350.73659,,,,,,
6288,11.6,164.12,0,1,16.07,11.5,26.621,26.206,164.12,1,27591.27023,,,,,,
6288.5,11.9,162.35,0,1,16.46,11.7,26.465,25.947,162.35,1,26385.81747,,,,,,
6289,12.4,162.69,0,1,16.63,12.3,27.035,26.258,162.69,1,26485.68453,,,,,,
6289.5,12,164.23,0,1,16.68,11.9,28.381,27.863,164.23,1,28282.26303,,,,,,
6290,12.2,165.02,0,1,13.81,12.2,27.294,26.362,165.02,1,32470.91501,,,,,,
6290.5,12.2,164.18,0,1,13.83,12,26.776,26.776,164.18,1,32765.22145,,,,,,
6291,12.6,164.04,0,1,13.79,12.4,27.294,26.828,164.04,1,32896.94378,,,,,,
6291.5,12.6,163.59,0,1,13.73,12.3,27.346,26.31,163.59,1,32314.4571,,,,,,
6292,12.7,164.18,0,1,13.82,12.5,26.724,26.206,164.18,1,32092.94033,,,,,,
6292.5,12.4,163.59,0,1,13.83,12.4,26.103,26.103,163.59,1,31828.37113,,,,,,
6293,13.4,164.4,0,1,13.83,12.7,26.206,24.704,164.4,1,30275.96973,,,,,,
6293.5,5.4,161.09,0,1,16.42,5.3,20.147,18.904,161.09,1,19112.34195,,,,,,
