MD,WOB,RPM,TOR,MSE,ROP,WOB min,TOR max,TOR min,Rotary RPM,Diff,Surface MSE,Fm,top,bottom,ftype,Section,Start depth
3502,10.1,185.65,0,1,30.59,10,12.585,11.86,185.65,0,7439.067037,,,,,,
3502.5,10.1,182.64,0,1,30.48,10.1,12.326,12.015,182.64,0,7440.851505,,,,,,
3503,9.8,183.99,0,1,30.54,9.8,11.757,11.031,183.99,0,6869.715929,,,,,,
3503.5,10.7,183.26,0,1,30.56,9.9,11.29,10.928,183.26,0,6776.909201,,,,,,
3504,11,187.7,0,1,30.49,10.6,12.689,11.498,187.7,0,7318.418049,,,,,,
3504.5,11.2,185.87,0,1,30.5,11.1,13.051,12.896,185.87,0,8122.831896,,,,,,
3505,10.3,185.17,0,1,30.55,9.8,11.601,11.239,185.17,0,7042.515762,,,,,,
3505.5,10.3,184.72,0,1,30.57,9.8,11.757,11.083,184.72,0,6923.821172,,,,,,
3506,10.3,183.56,0,1,30.52,9.9,11.601,11.342,183.56,0,7052.150524,,,,,,
3506.5,10,188.71,0,1,30.49,9.8,13.414,12.43,188.71,0,7948.964641,,,,,,
3507,9.6,184.1,0,1,30.52,9.3,11.083,10.876,184.1,0,6781.478686,,,,,,
3507.5,12.5,190.51,0,1,30.48,12.2,16.418,9.322,190.51,0,6033.437099,,,,,,
3508,11.6,187.47,0,1,30.51,10.6,14.035,10.876,187.47,0,6912.756975,,,,,,
3508.5,10.7,183.73,0,1,30.51,10.6,11.757,11.239,183.73,0,6998.16008,,,,,,
3509,11,184.3,0,1,30.49,10.5,13.207,11.394,184.3,0,7121.651173,,,,,,
3509.5,11.7,186.26,0,1,30.42,11.1,12.637,12.378,186.26,0,7835.872073,,,,,,
3510,12.3,186.77,0,1,30.4,10.5,14.346,12.482,186.77,0,7929.794071,,,,,,
3510.5,12.7,184.86,0,1,30.42,10.1,11.239,10.41,184.86,0,6548.359594,,,,,,
3511,12.2,185.36,0,1,30.39,11.9,11.549,11.187,185.36,0,7059.113281,,,,,,
3511.5,10.3,184.32,0,1,30.45,10.2,12.015,11.187,184.32,0,7000.832995,,,,,,
3512,10.3,185.48,0,1,30.41,10.1,11.446,10.773,185.48,0,6793.922333,,,,,,
3512.5,10.3,186.29,0,1,30.45,10,11.86,11.498,186.29,0,7271.291488,,,,,,
3513,11.1,184.94,0,1,30.41,10.9,12.326,11.083,184.94,0,6970.504721,,,,,,
3513.5,11.1,183.99,0,1,30.44,10.5,11.187,10.514,183.99,0,6573.887456,,,,,,
3514,11.3,186.38,0,1,30.4,10.9,12.378,11.446,186.38,0,7256.559937,,,,,,
3514.5,12.3,186.09,0,1,30.34,11.6,15.434,14.139,186.09,0,8963.167061,,,,,,
3515,11,185.05,0,1,30.43,10.7,11.757,10.773,185.05,0,6775.674144,,,,,,
3515.5,10.8,183.76,0,1,30.45,10.2,11.86,11.757,183.76,0,7335.207437,,,,,,
3516,10.8,186.99,0,1,30.44,9.9,13.517,11.86,186.99,0,7531.229168,,,,,,
3516.5,11,183.56,0,1,30.44,10.9,11.964,11.135,183.56,0,6943.946597,,,,,,
3517,11.1,188.15,0,1,30.39,10.4,12.999,11.083,188.15,0,7095.622633,,,,,,
3517.5,10.8,184.72,0,1,30.4,10.7,11.187,10.721,184.72,0,6737.216288,,,,,,
3518,11.1,183.73,0,1,30.42,8,11.394,9.84,183.73,0,6149.740634,,,,,,
3518.5,9.2,183.71,0,1,30.37,8.5,9.996,9.737,183.71,0,6089.900007,,,,,,
3519,10.1,185.62,0,1,30.37,9.5,12.223,10.669,185.62,0,6741.956425,,,,,,
3519.5,10.3,187.22,0,1,30.29,9.7,13.725,12.637,187.22,0,8070.865484,,,,,,
3520,11.5,186.12,0,1,30.39,9.5,13.932,11.498,186.12,0,7282.184089,,,,,,
3520.5,11.4,185.76,0,1,30.38,10.5,12.999,12.326,185.76,0,7791.62423,,,,,,
3521,11.7,186.09,0,1,30.57,9.4,13.207,11.394,186.09,0,7173.668472,,,,,,
3521.5,10.1,186.88,0,1,30.38,9.7,12.999,12.689,186.88,0,8064.877359,,,,,,
3522,9.6,185,0,1,30.42,9.1,11.187,10.203,185,0,6415.355132,,,,,,
3522.5,9.7,184.97,0,1,30.43,9.6,11.446,11.135,184.97,0,6995.866964,,,,,,
3523,10.2,184.07,0,1,30.46,9.9,11.031,10.876,184.07,0,6795.290336,,,,,,
3523.5,10.1,184.89,0,1,30.5,9.9,12.067,11.394,184.89,0,7139.611813,,,,,,
3524,9.4,184.94,0,1,30.61,9.1,11.446,11.083,184.94,0,6920.60122,,,,,,
3524.5,9,184.66,0,1,30.5,8.8,10.928,10.721,184.66,0,6708.228417,,,,,,
3525,9,185.05,0,1,30.55,8.6,11.187,10.514,185.05,0,6582.265242,,,,,,
3525.5,9.1,184.6,0,1,30.54,9.1,11.912,10.462,184.6,0,6536.360364,,,,,,
3526,9.7,185.78,0,1,30.55,9,11.601,10.824,185.78,0,6804.138232,,,,,,
3526.5,9.2,187.25,0,1,30.51,9,12.015,11.549,187.25,0,7323.586796,,,,,,
3527,9.3,183.99,0,1,30.52,9,11.705,11.135,183.99,0,6937.42345,,,,,,
3527.5,9.1,185.48,0,1,30.52,9.1,12.274,11.239,185.48,0,7057.952208,,,,,,
3528,9.5,184.07,0,1,30.53,9.2,11.342,10.928,184.07,0,6810.18207,,,,,,
3528.5,9.6,184.55,0,1,30.55,9.4,11.757,11.394,184.55,0,7113.573516,,,,,,
3529,9.6,185.95,0,1,30.59,9.1,12.274,11.498,185.95,0,7223.104388,,,,,,
3529.5,10,186.32,0,1,30.51,10,13.103,12.43,186.32,0,7843.503375,,,,,,
3530,11.8,183.82,0,1,30.52,10.8,12.43,12.015,183.82,0,7483.524928,,,,,,
3530.5,10.2,184.18,0,1,30.53,9.4,11.912,11.549,184.18,0,7201.894832,,,,,,
3531,9.9,188.96,0,1,30.52,9.5,12.067,11.498,188.96,0,7357.188178,,,,,,
3531.5,10.2,184.75,0,1,30.58,10.2,11.342,10.98,184.75,0,6858.338142,,,,,,
3532,10.3,184.46,0,1,30.56,10.1,11.808,11.446,184.46,0,7141.995114,,,,,,
3532.5,10.1,185.25,0,1,30.54,10.1,12.326,11.86,185.25,0,7435.205954,,,,,,
3533,10.6,185.05,0,1,30.53,10.1,12.171,11.86,185.05,0,7430.9712,,,,,,
3533.5,10.6,183.9,0,1,30.52,10.1,12.792,11.757,183.9,0,7323.467796,,,,,,
3534,10.3,185.48,0,1,30.55,9.6,12.948,11.757,185.48,0,7378.115439,,,,,,
3534.5,9.9,184.83,0,1,30.52,9.6,11.601,10.98,184.83,0,6873.927551,,,,,,
3535,10.2,183.65,0,1,30.54,10.1,11.187,11.135,183.65,0,6922.541983,,,,,,
3535.5,10.5,186.15,0,1,30.51,10.4,12.585,11.601,186.15,0,7316.862311,,,,,,
3536,10,184.41,0,1,30.54,9.1,12.119,11.446,184.41,0,7143.92087,,,,,,
3536.5,9.5,188.93,0,1,30.55,9.2,12.223,11.757,188.93,0,7512.695086,,,,,,
3537,10,184.24,0,1,30.54,9.5,12.792,11.29,184.24,0,7040.448348,,,,,,
3537.5,9.6,184.72,0,1,30.52,9.5,11.031,11.031,184.72,0,6900.834735,,,,,,
3538,10,185.53,0,1,30.46,9.6,11.394,11.083,185.53,0,6978.271153,,,,,,
3538.5,10,186.26,0,1,30.44,9.7,12.948,11.964,186.26,0,7565.3282,,,,,,
3539,10,184.94,0,1,30.48,9.3,11.705,11.083,184.94,0,6951.61805,,,,,,
3539.5,11.6,185.17,0,1,30.44,11,11.808,11.705,185.17,0,7363.256925,,,,,,
3540,10.6,184.49,0,1,30.41,9.3,11.912,11.29,184.49,0,7081.596043,,,,,,
3540.5,9.7,186.09,0,1,30.42,9.4,11.757,11.757,186.09,0,7432.198164,,,,,,
3541,9.7,185.45,0,1,30.46,9.2,11.342,11.135,185.45,0,7007.071479,,,,,,
3541.5,9.9,184.77,0,1,30.41,9.5,12.689,11.031,184.77,0,6928.374932,,,,,,
3542,9.7,183.87,0,1,30.43,9.3,11.808,10.721,183.87,0,6696.818072,,,,,,
3542.5,9.5,183.54,0,1,30.48,9.3,11.083,10.928,183.54,0,6801.744285,,,,,,
3543,9.5,184.69,0,1,30.42,9.1,11.083,10.876,184.69,0,6825.141017,,,,,,
3543.5,9.2,185.48,0,1,30.45,9.1,12.223,10.824,185.48,0,6814.077428,,,,,,
3544,9.5,183.82,0,1,30.44,9.3,11.705,11.342,183.82,0,7078.4449,,,,,,
3544.5,9.6,185.17,0,1,30.41,9.5,12.067,11.498,185.17,0,7235.337076,,,,,,
3545,9.3,185.03,0,1,30.44,9.1,12.015,11.187,185.03,0,7027.314831,,,,,,
3545.5,9.4,183.51,0,1,30.41,8.9,11.394,10.98,183.51,0,6848.277844,,,,,,
3546,10.5,188.2,0,1,30.41,9.8,12.689,11.549,188.2,0,7388.223358,,,,,,
3546.5,10.5,184.55,0,1,30.46,10.4,12.223,12.119,184.55,0,7589.259641,,,,,,
3547,10.3,183.09,0,1,30.46,7.7,11.86,10.047,183.09,0,6246.397728,,,,,,
3547.5,9.2,184.27,0,1,30.4,9,11.964,11.187,184.27,0,7007.460839,,,,,,
3548,10.1,186.09,0,1,30.33,9.6,12.792,11.394,186.09,0,7225.899472,,,,,,
3548.5,9.9,184.97,0,1,30.37,9.8,11.498,11.342,184.97,0,7139.99898,,,,,,
3549,12.2,185.36,0,1,30.42,9.9,12.015,10.773,185.36,0,6792.411401,,,,,,
3549.5,10.5,186.04,0,1,30.37,10,12.274,11.29,186.04,0,7149.953668,,,,,,
3550,9.4,184.94,0,1,30.42,9.3,11.705,11.342,184.94,0,7125.815687,,,,,,
3550.5,9.1,184.44,0,1,30.4,9.1,11.964,11.601,184.44,0,7272.288212,,,,,,
3551,9.4,185.11,0,1,30.37,9.3,11.705,10.876,185.11,0,6851.55641,,,,,,
3551.5,9.3,183.37,0,1,30.4,8.8,11.031,10.876,183.37,0,6780.44862,,,,,,
3552,9.7,184.66,0,1,30.5,9.5,11.86,11.031,184.66,0,6903.376268,,,,,,
3552.5,9.6,184.72,0,1,30.54,9.4,11.86,11.135,184.72,0,6961.108373,,,,,,
3553,9.7,183.93,0,1,30.58,9.2,11.601,11.342,183.93,0,7050.892195,,,,,,
3553.5,8.9,185.65,0,1,30.52,8.8,11.446,11.031,185.65,0,6933.573437,,,,,,
3554,8.9,186.15,0,1,30.53,8.6,11.964,11.239,186.15,0,7080.511349,,,,,,
3554.5,9.1,184.58,0,1,30.56,8.7,11.549,11.498,184.58,0,7175.751198,,,,,,
3555,9,186.18,0,1,30.55,8.9,11.653,10.773,186.18,0,6784.851329,,,,,,
3555.5,8.8,183.87,0,1,30.51,8.6,10.824,10.773,183.87,0,6709.186367,,,,,,
3556,9.8,184.89,0,1,39.58,9.5,12.43,11.031,184.89,0,5332.51066,,,,,,
3556.5,11.8,187.05,0,1,45.23,10.5,14.864,13.466,187.05,0,5766.242531,,,,,,
3557,12.8,189.97,0,1,50.95,11.5,14.398,12.999,189.97,0,5025.277831,,,,,,
3557.5,13.3,187.61,0,1,53.04,12.9,14.864,13.932,187.61,0,5110.227662,,,,,,
3558,13.7,184.91,0,1,53.52,13.4,14.035,13.569,184.91,0,4864.262856,,,,,,
3558.5,14.9,184.35,0,1,51.06,13.5,13.88,13.828,184.35,0,5181.031745,,,,,,
3559,13.6,186.09,0,1,47.07,13.3,14.76,13.155,186.09,0,5391.999732,,,,,,
3559.5,12.7,187.39,0,1,47.77,12.7,15.071,13.776,187.39,0,5598.828526,,,,,,
3560,14,187.16,0,1,51.71,13.1,13.932,13.414,187.16,0,5037.073075,,,,,,
3560.5,13.9,186.66,0,1,50.12,13.7,12.999,12.585,186.66,0,4863.701393,,,,,,
3561,14,186.21,0,1,40.63,13.9,13.569,12.585,186.21,0,5976.939885,,,,,,
3561.5,13.9,185.42,0,1,39.8,13.8,13.569,12.844,185.42,0,6199.064648,,,,,,
3562,14,188.06,0,1,45.1,13.8,13.569,13.155,188.06,0,5686.178315,,,,,,
3562.5,13.7,185.95,0,1,47.28,13.6,13.725,13.621,185.95,0,5553.198793,,,,,,
3563,14,189.52,0,1,47.29,13.8,14.502,13.103,189.52,0,5444.950865,,,,,,
3563.5,13.9,185.28,0,1,43.75,13.8,12.999,12.844,185.28,0,5638.506976,,,,,,
3564,14,185.87,0,1,44.08,13.8,12.948,12.689,185.87,0,5547.241389,,,,,,
3564.5,13.8,185.87,0,1,40.54,13.7,12.637,12.533,185.87,0,5954.170247,,,,,,
3565,14.1,185.31,0,1,43.25,13.8,12.741,12.171,185.31,0,5407.778125,,,,,,
3565.5,13.8,185.03,0,1,43.37,13.7,13.673,13.569,185.03,0,5998.205014,,,,,,
3566,13.9,186.8,0,1,44.42,13.7,13.673,12.896,186.8,0,5621.798342,,,,,,
3566.5,13.8,188.2,0,1,40.1,13.6,14.45,13.31,188.2,0,6469.606296,,,,,,
3567,13.9,184.07,0,1,42.4,13.6,13.725,12.637,184.07,0,5686.565998,,,,,,
3567.5,13.8,185.84,0,1,42.49,13.4,15.589,12.948,185.84,0,5868.611593,,,,,,
3568,15.1,185.42,0,1,42.82,12.7,13.673,13.103,185.42,0,5883.189132,,,,,,
3568.5,13.3,183.54,0,1,42.77,13,12.015,11.446,183.54,0,5093.654155,,,,,,
3569,13.7,186.52,0,1,42.81,12.7,13.932,12.326,186.52,0,5566.865931,,,,,,
3569.5,13.2,183.79,0,1,42.94,13.2,13.673,12.533,183.79,0,5559.322835,,,,,,
3570,13.3,185.11,0,1,42.87,12.8,13.103,12.844,185.11,0,5746.633228,,,,,,
3570.5,13.8,183.76,0,1,42.91,13.6,13.517,12.792,183.76,0,5678.106092,,,,,,
3571,13.7,186.32,0,1,42.7,13.1,13.932,13.517,186.32,0,6110.321814,,,,,,
3571.5,13.3,184.13,0,1,42.7,13.3,14.191,13.88,184.13,0,6199.051563,,,,,,
3572,13.3,185.25,0,1,42.33,12.9,14.087,13.725,185.25,0,6220.891013,,,,,,
3572.5,13.6,183.17,0,1,42.91,13.1,13.103,12.482,183.17,0,5523.190415,,,,,,
3573,13.9,185.11,0,1,42.7,13.7,13.725,12.533,185.11,0,5632.142679,,,,,,
3573.5,13.7,184.27,0,1,40.25,13.7,12.741,12.585,184.27,0,5969.747155,,,,,,
3574,13.9,184.3,0,1,42.72,13.4,13.258,12.223,184.3,0,5467.334404,,,,,,
3574.5,13.5,182.95,0,1,42.9,13.4,13.207,13.051,182.95,0,5767.485297,,,,,,
3575,13.7,191.63,0,1,42.89,12.7,17.505,13.155,191.63,0,6089.190791,,,,,,
3575.5,12.8,186.04,0,1,42.86,12.7,13.207,12.637,186.04,0,5682.800079,,,,,,
3576,9.9,185.34,0,1,42.41,9.1,11.705,10.306,185.34,0,4664.478986,,,,,,
3576.5,10.7,182.58,0,1,42.44,10.4,12.326,11.86,182.58,0,5282.763817,,,,,,
3577,11.4,185.78,0,1,42.5,11.1,12.844,11.964,185.78,0,5415.992085,,,,,,
3577.5,11.1,183.68,0,1,42.62,11,12.274,12.015,183.68,0,5361.954818,,,,,,
3578,12.6,184.46,0,1,42.51,10.8,12.482,11.964,184.46,0,5379.684053,,,,,,
3578.5,12.3,184.86,0,1,42.48,11.7,12.119,12.015,184.86,0,5417.110737,,,,,,
3579,11.9,183.9,0,1,42.58,10.5,12.689,12.482,183.9,0,5583.195876,,,,,,
3579.5,10.6,184.13,0,1,42.54,10.5,12.378,12.171,184.13,0,5453.263656,,,,,,
3580,11,185.34,0,1,42.53,10.8,12.223,12.015,185.34,0,5421.262438,,,,,,
3580.5,11.6,185.42,0,1,42.48,10.9,12.689,12.43,185.42,0,5618.07918,,,,,,
3581,12.3,185.84,0,1,42.83,12.2,13.828,12.844,185.84,0,5771.831135,,,,,,
3581.5,12.1,184.86,0,1,42.84,11.7,13.466,13.362,184.86,0,5969.875245,,,,,,
3582,12.5,184.46,0,1,42.88,12.2,14.242,13.31,184.46,0,5929.537635,,,,,,
3582.5,12.3,184.49,0,1,41.8,12.2,14.294,14.087,184.49,0,6435.469189,,,,,,
3583,12.4,185.36,0,1,41.97,12.3,15.071,13.88,185.36,0,6345.731677,,,,,,
3583.5,12.4,184.94,0,1,41.46,12.1,14.346,13.88,184.94,0,6408.902786,,,,,,
3584,13.2,185.31,0,1,42.75,12.3,14.346,13.517,185.31,0,6068.993528,,,,,,
3584.5,13.2,184.66,0,1,42.64,13.2,14.502,14.191,184.66,0,6363.914381,,,,,,
3585,13.5,185.87,0,1,42.13,13.1,14.242,14.035,185.87,0,6412.425386,,,,,,
3585.5,13.6,185.65,0,1,42.14,13,14.709,14.242,185.65,0,6497.543735,,,,,,
3586,13,184.52,0,1,40.07,12.7,14.45,14.346,184.52,0,6837.673021,,,,,,
3586.5,12.8,183.03,0,1,41.99,12.5,14.398,13.569,183.03,0,6124.889185,,,,,,
3587,12.9,186.07,0,1,40.96,12.8,14.553,14.191,186.07,0,6672.985073,,,,,,
3587.5,12.9,185.34,0,1,41.92,12.8,14.398,13.828,185.34,0,6330.243504,,,,,,
3588,14.6,184.18,0,1,42,13.5,14.502,14.087,184.18,0,6400.435047,,,,,,
3588.5,13.4,184.52,0,1,42.31,13.1,14.45,13.88,184.52,0,6269.306795,,,,,,
3589,13.6,185.62,0,1,42.16,13.4,14.398,13.932,185.62,0,6352.888031,,,,,,
3589.5,13.8,184.46,0,1,40.53,13.5,14.346,14.087,184.46,0,6639.035318,,,,,,
3590,13.8,183.68,0,1,40.5,13.6,14.553,14.294,183.68,0,6712.66259,,,,,,
3590.5,13.3,185.39,0,1,38.61,12.7,14.502,14.346,185.39,0,7129.007741,,,,,,
3591,12.9,185.36,0,1,42.06,12.3,15.019,13.984,185.36,0,6380.760688,,,,,,
3591.5,12.8,185.93,0,1,40.64,12.3,14.812,14.035,185.93,0,6646.459435,,,,,,
3592,12.9,184.89,0,1,42.67,11.9,14.035,13.776,184.89,0,6181.366438,,,,,,
3592.5,13.1,185.84,0,1,42.7,13,14.916,14.45,185.84,0,6511.214577,,,,,,
3593,13,183.87,0,1,42.07,12.3,13.984,13.673,183.87,0,6188.548868,,,,,,
3593.5,13.6,187.5,0,1,42.28,13.5,15.33,14.45,187.5,0,6635.308349,,,,,,
3594,13.3,185.78,0,1,42.19,12.3,14.45,13.569,185.78,0,6188.432919,,,,,,
3594.5,13.2,183.68,0,1,41.55,12.8,14.709,14.45,183.68,0,6613.370669,,,,,,
3595,12.5,185.25,0,1,40.58,11.9,14.553,14.087,185.25,0,6655.658675,,,,,,
3595.5,12.6,183.96,0,1,41.57,12.5,14.242,13.88,183.96,0,6358.872108,,,,,,
3596,12.8,184.04,0,1,41.71,12.4,14.191,13.828,184.04,0,6317.291793,,,,,,
3596.5,13.5,185.56,0,1,42.15,13.5,14.605,14.139,185.56,0,6445.917603,,,,,,
3597,13.4,188.17,0,1,40.89,12.6,15.589,13.932,188.17,0,6638.003739,,,,,,
3597.5,14.4,183.96,0,1,40.81,13.5,14.139,13.88,183.96,0,6481.485783,,,,,,
3598,13.5,184.21,0,1,42.28,13.2,14.657,13.828,184.21,0,6240.187688,,,,,,
3598.5,13,184.52,0,1,41.85,12.7,14.294,13.984,184.52,0,6383.969766,,,,,,
3599,13.7,184.24,0,1,42.58,13.3,14.553,14.087,184.24,0,6313.418017,,,,,,
3599.5,13.9,185.7,0,1,41.52,13.8,14.242,14.087,185.7,0,6525.206938,,,,,,
3600,13.8,184.1,0,1,41.52,13.5,14.087,14.035,184.1,0,6445.295378,,,,,,
3600.5,13.8,184.04,0,1,40.77,13.5,14.346,14.191,184.04,0,6633.570974,,,,,,
3601,13.3,185.17,0,1,41.88,12.9,14.502,13.932,185.17,0,6378.899378,,,,,,
3601.5,13.5,183.62,0,1,42.73,13.5,13.569,13.414,183.62,0,5971.991073,,,,,,
3602,14,184.91,0,1,42.66,13.7,14.035,13.155,184.91,0,5909.235647,,,,,,
3602.5,13.8,184.07,0,1,38.96,13.7,13.673,13.258,184.07,0,6487.238224,,,,,,
3603,14,184.16,0,1,41.21,13.6,14.191,13.466,184.16,0,6234.298713,,,,,,
3603.5,14,184.63,0,1,40.31,13.3,14.812,13.673,184.63,0,6486.455313,,,,,,
3604,14.1,185,0,1,41.74,13.2,14.294,12.171,185,0,5592.736993,,,,,,
3604.5,13.7,183.37,0,1,41.61,13.4,14.191,14.139,183.37,0,6453.006508,,,,,,
3605,11,183.59,0,1,42.35,9.1,13.31,11.757,183.59,0,5277.87971,,,,,,
3605.5,12.4,184.1,0,1,42.2,11.9,14.657,13.776,184.1,0,6221.930151,,,,,,
3606,13,185.36,0,1,41.91,12.3,14.916,14.709,185.36,0,6733.938639,,,,,,
3606.5,12.7,185.87,0,1,34.51,12.1,14.916,14.916,185.87,0,8306.822306,,,,,,
3607,13,186.54,0,1,39.53,11.9,15.278,14.191,186.54,0,6930.773325,,,,,,
3607.5,12.6,185.14,0,1,41.58,12.2,14.242,13.932,185.14,0,6421.75593,,,,,,
3608,11.8,186.85,0,1,41.7,10.7,14.968,14.139,186.85,0,6555.574845,,,,,,
3608.5,11.5,185.03,0,1,41.55,11.5,15.019,13.88,185.03,0,6395.777768,,,,,,
3609,11,183.76,0,1,45.3,10.6,14.968,14.45,183.76,0,6065.567936,,,,,,
3609.5,12.5,185.67,0,1,48.48,11.6,14.657,13.673,185.67,0,5425.844038,,,,,,
3610,13.9,205.4,0,1,48.5,13.4,20.82,14.553,205.4,0,6383.922543,,,,,,
3610.5,12.9,192.89,0,1,47.24,12.7,16.573,16.211,192.89,0,6850.806473,,,,,,
3611,12.8,189.63,0,1,51.49,12.4,16.936,16.055,189.63,0,6123.069344,,,,,,
3611.5,12.3,183.79,0,1,51.72,12,16.262,15.796,183.79,0,5813.195682,,,,,,
3612,12.7,184.83,0,1,51.99,11.7,16.211,15.071,184.83,0,5551.371302,,,,,,
3612.5,12.9,184.21,0,1,53.31,12.8,17.661,16.625,184.21,0,5950.200654,,,,,,
3613,12.7,187.44,0,1,54.71,12.3,17.35,15.486,187.44,0,5497.517351,,,,,,
3613.5,13.4,188.23,0,1,54.77,12.7,16.884,16.884,188.23,0,6011.162818,,,,,,
3614,13.6,191.69,0,1,53.87,12.2,17.712,16.366,191.69,0,6033.388083,,,,,,
3614.5,12.2,185.11,0,1,54.52,12.2,16.832,15.641,185.11,0,5501.259399,,,,,,
3615,12.2,186.66,0,1,54.36,12.1,17.091,16.884,186.66,0,6002.800922,,,,,,
3615.5,12.8,189.49,0,1,53.9,12.3,18.282,16.884,189.49,0,6146.646091,,,,,,
3616,13.1,187.7,0,1,57.79,13,17.971,17.505,187.7,0,5889.858486,,,,,,
3616.5,14.4,185.28,0,1,57.84,14,16.78,16.107,185.28,0,5351.70863,,,,,,
3617,13.8,184.89,0,1,56.85,12.8,16.107,15.9,184.89,0,5361.922266,,,,,,
3617.5,13.1,185.76,0,1,58.2,12.9,16.159,15.33,185.76,0,5073.66142,,,,,,
3618,14.2,186.52,0,1,58.2,13.7,15.693,14.398,186.52,0,4789.645,,,,,,
3618.5,13.8,182.89,0,1,46.16,13.7,16.159,15.952,182.89,0,6545.381423,,,,,,
3619,14.1,206.47,0,1,50.8,13.6,21.131,15.33,206.47,0,6453.873176,,,,,,
3619.5,13.9,183.93,0,1,50.6,13.7,16.211,15.9,183.93,0,5988.853183,,,,,,
3620,13.8,186.15,0,1,49.83,13.7,15.486,14.864,186.15,0,5754.961596,,,,,,
3620.5,13.7,183.85,0,1,49.96,13.6,15.434,15.175,183.85,0,5787.20161,,,,,,
3621,13.9,184.44,0,1,51.01,13.6,15.848,15.33,184.44,0,5745.154316,,,,,,
3621.5,13.9,183.14,0,1,50.02,13.8,16.159,15.434,183.14,0,5856.309272,,,,,,
3622,13.8,184.38,0,1,47.08,13.7,15.434,15.123,184.38,0,6135.862654,,,,,,
3622.5,13.9,185.25,0,1,45.81,13.8,15.434,15.382,185.25,0,6442.640382,,,,,,
3623,14,185.62,0,1,45.73,13.7,15.175,14.605,185.62,0,6142.156303,,,,,,
3623.5,13.8,184.46,0,1,44.4,13.7,15.226,15.123,184.46,0,6506.800199,,,,,,
3624,14,187.02,0,1,45.89,13.6,15.278,13.517,187.02,0,5710.155488,,,,,,
3624.5,13.6,186.07,0,1,45.37,13.5,15.589,14.864,186.07,0,6313.822124,,,,,,
3625,14.2,192.67,0,1,45.5,12.9,16.055,12.844,192.67,0,5638.694333,,,,,,
3625.5,13.9,188.23,0,1,44.63,12.5,15.9,15.745,188.23,0,6875.414755,,,,,,
3626,14.6,184.32,0,1,45.63,13.6,15.848,14.916,184.32,0,6243.659601,,,,,,
3626.5,13.8,182.89,0,1,44.06,13.7,15.226,14.45,182.89,0,6213.563192,,,,,,
3627,13.1,182.84,0,1,45.61,12.6,15.796,15.226,182.84,0,6320.491047,,,,,,
3627.5,14.1,185.22,0,1,45.65,13.7,17.143,14.45,185.22,0,6075.182965,,,,,,
3628,13.6,183.99,0,1,42.79,13.2,16.78,15.434,183.99,0,6870.295224,,,,,,
3628.5,14,185.45,0,1,42.88,13.4,13.776,13.673,185.45,0,6126.864411,,,,,,
3629,14,184.52,0,1,42.94,12.8,15.952,15.641,184.52,0,6958.709501,,,,,,
3629.5,12.2,184.27,0,1,42.91,12.1,14.346,14.035,184.27,0,6239.147825,,,,,,
3630,12.8,185.03,0,1,42.94,12.3,15.175,14.45,185.03,0,6446.145662,,,,,,
3630.5,13.1,182.5,0,1,42.94,13.1,15.33,15.226,182.5,0,6698.901101,,,,,,
3631,13.3,183,0,1,43.04,12.9,15.486,15.382,183,0,6770.471544,,,,,,
3631.5,12.5,182.55,0,1,43.14,11.9,15.537,15.123,182.55,0,6623.334956,,,,,,
3632,11.3,183.34,0,1,42.95,10.9,14.605,13.725,183.34,0,6063.394981,,,,,,
3632.5,13.5,183.06,0,1,42.96,11.5,13.051,12.533,183.06,0,5535.624217,,,,,,
3633,14.2,186.24,0,1,42.82,12.7,17.505,13.673,186.24,0,6161.909129,,,,,,
3633.5,13.9,182.53,0,1,42.28,9.8,15.278,12.43,182.53,0,5563.176488,,,,,,
3634,10.8,183.12,0,1,42.52,10.2,13.776,13.517,183.12,0,6023.510468,,,,,,
3634.5,11.1,183.12,0,1,42.54,11,14.45,14.45,183.12,0,6435.07229,,,,,,
3635,11.4,182.95,0,1,42.52,10.7,14.139,12.43,182.95,0,5537.93245,,,,,,
3635.5,11.4,186.66,0,1,42.55,11.4,14.709,13.362,186.66,0,6066.674683,,,,,,
3636,12.4,184.97,0,1,42.46,11.9,15.071,14.346,184.97,0,6468.801807,,,,,,
3636.5,10.7,185.14,0,1,42.49,10.6,13.621,13.207,185.14,0,5954.553184,,,,,,
3637,11.3,185.95,0,1,42.59,10.7,13.466,12.585,185.95,0,5688.461864,,,,,,
3637.5,12,183.93,0,1,42.59,11.9,14.242,12.896,183.93,0,5767.177331,,,,,,
3638,11.8,184.89,0,1,42.64,11.4,15.175,14.864,184.89,0,6668.548524,,,,,,
3638.5,11.2,184.97,0,1,42.78,11,14.45,13.258,184.97,0,5933.024652,,,,,,
3639,11.5,183.68,0,1,46.19,11.4,15.278,14.553,183.68,0,5990.203147,,,,,,
3639.5,11.5,183.76,0,1,48.68,11.4,14.916,14.657,183.76,0,5728.26736,,,,,,
3640,11.9,184.83,0,1,48.58,11.5,15.278,13.258,184.83,0,5226.199258,,,,,,
3640.5,11.8,184.27,0,1,48.62,11.7,14.812,14.709,184.27,0,5772.22853,,,,,,
3641,11.5,186.74,0,1,48.64,11.4,15.071,14.398,186.74,0,5723.028209,,,,,,
3641.5,11.4,183.45,0,1,48.65,11.3,14.346,14.294,183.45,0,5580.941363,,,,,,
